loc_rowid,toi,tid,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_tmag,st_dist,st_teff,st_logg,st_rad
5662,937.01,425163745,FP,2458438.5566800,0.2766400,0.7200000,15669.3000000,24.4651000,10.8550000,321.7800000,5341.6000000,4.0900000,1.7800000
5663,938.01,332660150,PC,2459193.8049260,8.8073507,4.2640000,1700.0000000,4.0916000,10.8479000,215.0340000,5981.0000000,4.4900000,0.9900000
5664,939.01,67772767,PC,2459199.3649020,7.6107227,4.2490000,6400.0000000,12.4861000,10.9335000,352.1950000,6159.5000000,4.1400000,1.5300000
5665,940.01,248434716,APC,2459174.7555940,0.7394592,0.6477766,1712.7802260,4.1812297,11.0057000,,5100.2000000,,1.0000000
5666,941.01,408137826,PC,2459198.2752880,8.5145626,3.7800000,3260.0000000,6.9562600,10.9968000,263.3860000,5920.0000000,4.3200000,1.1800000
5667,942.01,146520535,CP,2458441.5716700,4.3276500,3.1810000,1480.0000000,3.5202500,11.0462000,152.6010000,4945.0000000,4.4300000,0.9100000
5668,943.01,399871011,PC,2458444.2702600,12.3561100,5.9630000,8020.0000000,13.4341000,11.0412000,397.7890000,6794.0000000,4.2800000,1.4500000
5669,944.01,434234955,FP,2458439.3488000,6.0454800,3.4760000,3460.0000000,19.4971000,11.3818000,938.4010000,7011.0000000,3.5100000,3.6000000
5670,945.01,167714792,PC,2459199.6034380,0.9298045,1.2030000,720.0000000,4.6014600,11.1224000,516.1040000,7019.0000000,4.1900000,1.6500000
5671,946.01,219205407,FP,2459356.3878750,6.1253092,1.9920000,39400.0000000,22.9909000,10.8732000,164.4580000,5008.3000000,,1.0500000
5672,947.01,262330063,APC,2458444.9382000,7.3152300,1.8320000,8225.0000000,17.8813000,10.6420000,390.7750000,6251.5000000,4.0000000,1.7900000
5673,948.01,146438872,APC,2458442.1352900,12.7009000,3.2080000,2482.5800000,10.5402000,10.5068000,370.7110000,6092.9000000,3.6500000,1.9200000
5674,949.01,189013222,FP,2459199.1598110,1.3228701,1.5890000,720.0000000,2.5035500,10.2892000,112.6110000,5136.1000000,,0.8400000
5675,950.01,245947683,FA,2458439.3545200,1.1428800,1.6990000,2270.0000000,7.0836400,10.2098000,211.5930000,6706.0000000,4.2300000,1.5100000
5676,951.01,449050247,FP,2458441.2993000,2.9684500,3.7070000,17064.8000000,20.1857000,10.0938000,206.3440000,5761.5000000,4.3500000,1.4000000
5677,952.01,319312479,PC,2459168.2004000,1.7901100,1.3720000,430.0000000,7.3882300,10.0716000,459.1610000,7110.0000000,3.9000000,2.3300000
5678,953.01,449050248,FP,2458441.2993500,2.9684400,3.6630000,13028.0000000,19.3343000,9.8740500,204.3160000,5772.0000000,4.1000000,1.5400000
5679,954.01,44792534,CP,2459167.3248300,3.6849700,4.5360000,2070.0000000,9.0554300,9.7791900,238.7680000,5756.0000000,3.8800000,1.9300000
5680,955.01,146467675,FP,2458438.2587300,1.6371500,1.6180000,830.0000000,4.9760100,9.7046700,211.3510000,5888.8000000,3.9900000,1.7200000
5681,956.01,146434840,FP,2458445.2659900,17.9547300,3.1390000,5962.0400000,14.9952000,9.4934400,210.6460000,6029.5000000,4.2200000,1.7700000
5682,957.01,249067445,FP,2459198.9042000,0.8317937,1.8750000,200.0000000,2.6467300,8.9569900,280.1880000,8897.0000000,4.2700000,1.8200000
5683,958.01,92880568,APC,2459199.9800700,0.5875044,1.3440000,1680.0000000,14.3274000,10.9640000,297.1210000,5745.1000000,4.1400000,1.4300000
