Gaia,RAdeg,DEdeg,Gmag,P,Age,E_Age,e_Age,distance_pc,table_origin
4551008408396220000,267.3754,17.9126,17.8,0.21,26.1,17.4,6.9,310.55900621118013,1
4551008408396220000,267.3747,17.9186,16.9,0.82,8.8,2.6,3.4,321.54340836012864,1
154552753175984000,70.7984,26.9659,17.5,0.21,19.8,8.2,5.6,302.11480362537765,1
5523232628752470000,128.9864,-43.7019,18.3,0.58,17.0,3.2,3.6,332.22591362126246,1
3408944817333600000,75.1681,20.174,17.6,0.65,10.9,2.5,3.3,298.5074626865672,1
4585988821074610000,275.0724,27.2564,18.6,0.2,35.9,12.9,4.9,307.6923076923077,1
4604600220040350000,270.2636,34.2329,17.3,0.16,26.3,22.8,9.8,310.55900621118013,1
171729766206482000,68.917,31.9108,18.2,0.19,27.2,13.1,5.4,289.8550724637681,1
4165745989358590000,267.467,-7.7231,18.3,0.41,8.0,3.5,3.7,317.46031746031747,1
5164800604116220000,51.5383,-9.8138,17.7,0.62,21.7,3.6,5.2,219.2982456140351,1
4165755098990350000,267.4597,-7.6661,17.4,0.23,17.0,5.4,3.5,278.5515320334262,1
4151532641223380000,268.0074,-12.0061,17.7,0.24,19.4,6.5,4.9,324.67532467532465,1
1803653683257020000,303.2749,14.0452,17.7,0.29,23.6,9.6,5.9,284.90028490028493,1
4473459917712330000,266.5671,5.0311,17.4,0.16,24.2,17.1,6.7,300.3003003003003,1
876666120047999000,123.2869,29.6565,5.6,0.78,,,,300.3003003003003,1
4272172362673090000,278.2787,-0.5643,17.2,0.51,13.4,2.6,3.7,318.4713375796178,1
5505423838908020000,107.6301,-49.7605,18.2,0.27,25.7,10.6,6.6,316.4556962025316,1
1795148789011790000,329.3812,23.8499,18.1,0.2,39.9,20.6,7.5,224.7191011235955,1
5606283552351200000,108.1547,-29.827,18.0,0.39,22.2,7.0,3.4,303.03030303030306,1
3309457436135040000,69.0866,14.7969,17.3,0.3,16.3,5.3,6.4,291.5451895043732,1
6048544203201760000,245.7923,-25.679,17.8,0.95,12.8,2.4,2.9,187.6172607879925,1
198971579831558000,75.319,38.9029,17.9,0.2,23.4,7.4,5.9,305.8103975535168,1
952015445741088000,103.6834,42.7729,17.0,0.18,23.8,12.9,6.2,315.45741324921136,1
441416161501151000,52.0129,49.0628,4.9,0.73,,,,177.61989342806396,1
5785028619357950000,215.5964,-80.109,4.9,0.45,,,,143.67816091954023,1
2815866703417260000,347.1486,15.5326,17.6,0.64,17.0,3.1,3.1,271.7391304347826,1
5523344504052920000,129.5126,-43.2299,17.8,0.37,19.7,4.8,4.2,323.62459546925567,1
4578798319971090000,274.0554,24.549,18.4,0.17,33.6,24.7,8.4,321.54340836012864,1
121251226029512000,53.6283,31.2234,17.1,1.0,,,,306.7484662576687,1
121163093300288000,53.1376,31.0393,16.3,1.0,,,,331.12582781456956,1
120749264611836000,52.6541,30.5243,16.8,1.0,,,,313.47962382445144,1
120903501181108000,52.1627,30.2517,17.9,0.94,6.4,1.6,2.1,269.54177897574124,1
120952429448892000,52.122,30.7262,18.1,0.14,32.8,9.2,5.5,276.24309392265195,1
121252875296948000,53.8184,31.3128,17.1,0.85,4.8,2.0,1.6,306.7484662576687,1
121012460207455000,52.1323,30.9877,17.1,1.0,3.0,0.7,0.7,280.1120448179272,1
120883233231310000,51.2306,30.4392,16.3,0.52,6.9,3.0,2.3,320.5128205128205,1
120959816792685000,52.256,30.8207,17.7,1.0,4.5,1.7,1.3,271.7391304347826,1
121007546764869000,52.0515,31.0066,17.5,0.98,3.7,1.7,1.0,332.22591362126246,1
120898488955385000,52.0005,30.1463,16.1,1.0,,,,267.379679144385,1
121190920393108000,54.363,31.0936,17.5,0.69,9.5,2.4,3.0,289.01734104046244,1
121146497546657000,53.4456,30.8972,17.2,0.91,6.5,2.3,2.6,272.47956403269757,1
121007546764869000,52.0506,31.0068,16.9,1.0,2.7,0.7,0.7,294.9852507374631,1
121008543197281000,52.2673,30.9369,17.8,0.72,8.4,2.4,2.2,267.379679144385,1
121251049934720000,53.6675,31.2232,17.6,0.98,4.2,1.8,1.2,314.4654088050314,1
255070621586715000,75.0942,47.2689,17.7,0.21,34.6,17.8,9.7,229.8850574712644,1
458978832532750000,37.5278,58.8239,17.4,0.16,26.1,22.9,9.7,284.09090909090907,1
5096122904526030000,61.0282,-18.6109,17.2,0.15,26.8,37.0,8.9,327.8688524590164,1
4109706596113460000,262.1764,-26.1362,17.9,0.33,13.6,3.2,3.9,303.03030303030306,1
535878499678514000,18.1888,74.6058,18.3,0.31,23.2,4.6,4.1,287.35632183908046,1
4586099936173640000,273.5157,27.0664,18.2,0.35,23.8,6.5,5.7,291.5451895043732,1
6055514144852100000,192.1398,-61.8334,18.2,0.37,16.0,7.1,6.4,327.8688524590164,1
4589853703231900000,274.4196,29.7744,18.0,0.19,29.1,17.7,7.0,321.54340836012864,1
4473613780618280000,265.0817,5.0964,17.1,0.75,9.0,2.4,4.1,315.45741324921136,1
5536499645280660000,113.8616,-41.3161,18.1,0.66,14.0,3.3,2.8,319.4888178913738,1
6360327290948280000,277.7424,-81.5036,17.3,0.72,11.5,2.6,3.5,290.69767441860466,1
4551353174011900000,267.5398,18.7913,17.9,0.14,30.2,22.6,11.0,323.62459546925567,1
127114543583090000,40.863,27.7071,4.6,0.4,,,,87.33624454148472,1
3402203024350050000,80.9721,20.4547,17.4,0.31,15.9,5.0,6.6,280.1120448179272,1
6242613022028650000,243.4177,-22.5555,17.6,0.87,16.6,3.4,4.2,156.73981191222572,1
6046050824364600000,247.552,-25.1153,4.7,0.47,,,,116.82242990654206,1
6131130553088210000,184.2618,-47.4704,16.8,0.32,17.3,4.1,5.3,263.85224274406335,1
3003850240782520000,97.9008,-7.812,17.3,0.21,18.0,3.4,5.0,331.12582781456956,1
154727502509483000,71.9624,28.0085,18.0,0.59,8.9,2.5,2.7,325.73289902280135,1
6047596424177510000,248.2515,-24.5245,18.6,0.3,33.6,5.8,7.6,163.6661211129296,1
6047547358471110000,248.2738,-24.6641,18.2,0.49,9.9,1.9,3.4,284.09090909090907,1
3391124173389060000,81.6972,16.2798,17.2,0.16,24.6,17.6,8.8,326.797385620915,1
4267953429183600000,288.428,2.2937,5.1,0.78,,,,227.79043280182233,1
66516575129540000,57.1256,23.8766,16.7,0.63,10.1,3.5,2.7,326.797385620915,1
66526127136550800,57.2907,24.0532,3.5,0.74,,,,118.62396204033215,1
5879820780966030000,223.0875,-58.9494,18.3,0.23,33.3,8.7,4.8,261.7801047120419,1
97780943447884700,28.847,22.1813,17.0,0.22,19.5,5.0,4.2,332.22591362126246,1
133523356346555000,40.4674,32.3559,18.2,0.56,11.4,3.4,2.9,303.951367781155,1
4174613142614860000,272.2509,-3.5983,17.6,0.16,24.5,13.8,7.3,310.55900621118013,1
4174607748136320000,272.653,-3.4818,17.8,0.31,19.3,5.6,3.7,294.11764705882354,1
6019061761003920000,250.34,-38.5924,17.3,0.92,12.9,2.6,2.6,198.80715705765405,1
5923105083433240000,260.0403,-54.6356,17.6,0.66,14.2,3.1,3.3,265.95744680851067,1
5318485043754610000,130.579,-53.1,5.5,0.39,,,,129.03225806451613,1
4504901419096030000,280.5454,12.0128,16.8,0.15,24.9,16.6,6.8,287.35632183908046,1
150207139625576000,63.5955,25.1049,17.6,0.32,15.5,4.2,5.8,294.11764705882354,1
150102853523229000,62.122,24.4909,17.3,0.5,14.3,2.7,4.0,271.00271002710025,1
3017583480310980000,90.6266,-8.58,17.6,0.47,17.3,3.6,4.9,271.00271002710025,1
52915616291588700,63.2844,23.2334,17.5,0.27,19.3,6.5,5.5,280.1120448179272,1
3017513459461060000,89.6006,-8.8619,17.1,0.9,8.3,2.9,2.6,297.61904761904765,1
172004579689818000,67.8741,32.4387,17.6,0.85,11.6,3.4,3.2,274.72527472527474,1
172059173017189000,67.9138,32.7293,18.0,0.14,31.6,20.1,9.2,278.5515320334262,1
172004579689820000,67.8693,32.4279,17.6,0.38,16.4,3.4,4.6,265.95744680851067,1
5532750624174380000,119.8097,-44.2831,18.2,0.49,21.3,5.0,4.7,314.4654088050314,1
3404585219368500000,84.3109,23.4572,17.1,0.18,23.1,7.9,4.4,302.11480362537765,1
2027156638828710000,298.3188,26.8227,17.7,0.16,33.7,23.3,5.7,276.24309392265195,1
2938202451637220000,96.1345,-20.9634,18.0,0.17,31.6,16.1,7.6,327.8688524590164,1
121389077299717000,52.5393,31.2219,17.4,0.99,4.8,1.8,1.4,281.69014084507046,1
121393956382565000,52.372,31.3096,16.3,0.96,4.1,2.0,1.4,313.47962382445144,1
121393166108584000,52.3673,31.2746,17.1,1.0,3.3,1.4,0.8,279.3296089385475,1
121406428967590000,52.3399,31.3529,16.0,1.0,,,,300.3003003003003,1
121399488300436000,52.4855,31.35,17.0,0.65,9.4,2.2,2.9,275.4820936639118,1
121284481960255000,54.2356,31.5924,17.4,0.84,6.1,2.1,2.2,304.8780487804878,1
121596640183293000,53.4343,32.725,17.3,0.55,10.0,1.8,3.8,294.9852507374631,1
121331559097740000,52.9268,31.1069,16.5,1.0,3.1,1.2,0.5,272.47956403269757,1
121390864006119000,52.2808,31.1803,17.1,0.28,13.8,4.7,2.8,327.8688524590164,1
121405260736491000,52.1522,31.3247,16.0,0.61,4.9,1.9,2.1,315.45741324921136,1
121318120144014000,52.8339,30.8215,17.7,0.63,11.9,3.3,2.6,256.4102564102564,1
121272696569945000,53.8349,31.4805,17.0,0.28,15.9,7.7,3.4,308.641975308642,1
121339702355690000,52.4412,31.0781,16.2,1.0,,,,300.3003003003003,1
121465046681720000,53.3978,31.6909,17.0,0.48,13.7,2.8,4.2,279.3296089385475,1
121348086131842000,52.6004,31.2345,16.9,0.63,9.9,2.5,3.4,292.39766081871346,1
121404573541723000,52.2126,31.3051,15.1,1.0,,,,319.4888178913738,1
121404539181985000,52.2421,31.301,16.3,0.53,10.3,3.7,3.5,299.4011976047904,1
121404367383293000,52.267,31.2854,17.0,1.0,3.0,0.8,0.6,303.03030303030306,1
121404710980675000,52.2393,31.3306,16.0,1.0,,,,277.77777777777777,1
121394952814977000,52.5508,31.2354,17.7,0.9,7.2,1.8,2.6,287.35632183908046,1
4488697980640170000,268.0347,9.3502,17.7,0.18,30.9,13.5,6.4,257.0694087403599,1
6250019955127770000,241.3667,-17.4043,17.8,0.15,24.9,16.3,6.4,330.03300330033005,1
5602287587812540000,117.0215,-25.9371,4.3,0.99,,,,306.7484662576687,1
185871925281061000,74.1905,35.058,18.0,0.18,34.2,25.6,8.8,271.7391304347826,1
3395394332952590000,79.0055,18.3687,17.8,0.23,19.0,6.0,5.5,314.4654088050314,1
5512761468411690000,119.1944,-52.9822,3.3,0.98,,,,139.4700139470014,1
5846886245889330000,206.9181,-70.3207,18.1,0.25,22.3,7.6,5.3,316.4556962025316,1
3500279152307740000,188.9891,-24.1298,17.9,0.14,28.9,22.3,10.1,330.03300330033005,1
5943223771090320000,251.4467,-45.4132,16.2,0.17,18.1,8.7,4.8,303.03030303030306,1
4523394547523550000,275.15,17.5941,18.2,0.22,25.3,11.2,4.7,325.73289902280135,1
5318547273545670000,130.0731,-52.9218,3.5,0.98,,,,151.74506828528072,1
4129677335049600000,256.1457,-17.7747,18.3,0.19,35.8,11.6,7.3,224.7191011235955,1
4109713330616380000,262.7541,-26.1366,17.8,0.92,6.7,1.7,2.6,291.5451895043732,1
4103882689179650000,280.0974,-13.529,16.9,0.13,19.9,10.4,1.9,320.5128205128205,1
3391297896225750000,75.7156,12.7406,17.4,0.5,11.6,2.0,4.4,282.4858757062147,1
3391346175953080000,75.9819,13.0966,16.5,0.57,9.2,2.2,3.4,325.73289902280135,1
3391322429079020000,75.8465,12.8261,17.5,0.55,10.2,2.2,3.5,321.54340836012864,1
3391310643688710000,75.6252,12.7696,17.6,0.31,12.5,1.6,4.1,326.797385620915,1
145944023807853000,67.417,23.2343,17.0,0.38,13.7,3.8,3.0,324.67532467532465,1
154900503793076000,72.5692,27.8701,18.1,0.21,18.9,5.9,5.3,317.46031746031747,1
154791755220645000,71.8853,28.3273,17.8,0.75,11.8,3.5,3.3,255.10204081632654,1
154777805167150000,71.7153,28.0703,18.3,0.22,20.8,6.0,4.6,300.3003003003003,1
154829619650978000,73.0142,27.5375,17.6,0.28,19.1,7.0,5.4,244.49877750611248,1
6242661061238880000,243.3611,-22.5098,17.6,0.44,29.4,9.7,6.5,140.25245441795232,1
4399086584683490000,238.5276,-4.8038,17.2,0.37,15.4,5.1,3.3,328.9473684210526,1
61292039470080400,50.3069,21.147,5.3,0.38,,,,156.98587127158555,1
6050607990822570000,247.4209,-24.2351,16.8,0.63,11.4,2.8,3.9,239.23444976076556,1
6050609159051710000,247.2843,-24.2631,18.3,0.14,47.9,14.3,8.4,159.7444089456869,1
3022329560908330000,86.5565,-5.5927,16.7,0.47,12.6,4.7,3.2,319.4888178913738,1
150350209279857000,65.1073,25.217,17.7,0.31,24.5,6.7,4.2,224.2152466367713,1
4174755666809820000,273.0181,-2.9506,17.5,0.24,19.9,8.9,4.6,312.5,1
6047796878891210000,250.1226,-24.2037,17.6,0.37,19.3,5.0,4.8,228.31050228310502,1
6247229360256540000,241.1698,-19.6147,17.7,0.94,11.4,2.9,3.0,189.0359168241966,1
6247207266944650000,241.3606,-19.802,4.8,0.56,,,,129.03225806451613,1
2920863359425310000,104.6495,-25.4141,5.5,0.98,,,,333.3333333333333,1
5312887640522120000,143.5366,-51.2552,5.0,0.99,,,,291.5451895043732,1
5972469719563810000,260.1404,-38.9408,17.3,0.22,21.8,8.6,6.4,263.15789473684214,1
15881483390638000,50.7267,10.4582,17.1,0.2,22.0,9.7,5.3,300.3003003003003,1
15884438328151200,50.8184,10.5823,17.3,0.18,23.1,8.5,6.5,254.45292620865138,1
3404675967734700000,83.8631,24.0395,5.3,0.6,,,,196.8503937007874,1
5526277112024720000,125.1577,-43.47,17.7,0.98,8.4,2.4,2.3,331.12582781456956,1
53170840429639900,61.2126,22.2596,16.4,0.14,23.4,15.1,7.1,248.13895781637714,1
5382860178248660000,172.7203,-41.2123,17.8,0.19,27.2,10.6,6.9,311.52647975077883,1
2528081320237630000,7.1507,-4.5031,17.1,0.27,17.6,5.8,4.5,332.22591362126246,1
4399138021211830000,238.4298,-4.6916,17.6,1.0,4.1,1.5,1.2,282.4858757062147,1
3391560954382980000,75.6523,13.4816,17.6,0.27,13.8,3.2,4.5,323.62459546925567,1
3391554116794850000,75.6247,13.2923,17.8,0.2,19.9,5.2,4.3,324.67532467532465,1
5537733610870350000,118.161,-38.8628,4.4,0.85,,,,158.9825119236884,1
3391532646253190000,75.5336,13.1234,17.9,0.28,19.2,5.2,3.3,294.11764705882354,1
3391538556128270000,75.8318,13.2228,17.5,0.98,4.6,1.5,1.4,300.3003003003003,1
4255690129315730000,283.7361,-3.3251,11.6,0.21,,,,149.2537313432836,1
3276392677650810000,55.9731,5.1244,17.9,0.21,31.3,4.0,6.1,248.13895781637714,1
121731605236608000,47.874,28.4091,18.4,0.14,30.3,18.8,7.5,327.8688524590164,1
3104280526217340000,97.7885,-4.86,17.7,0.15,30.5,25.3,11.7,323.62459546925567,1
3104207649207960000,96.6026,-5.2522,16.9,0.69,10.5,2.1,3.5,293.2551319648094,1
3104211252685070000,96.6926,-5.1235,17.8,0.16,27.5,18.8,7.8,323.62459546925567,1
3104266022108370000,97.5517,-5.1465,16.8,0.96,6.0,2.8,1.6,330.03300330033005,1
2044633788454030000,286.8752,35.6292,18.2,0.15,37.4,34.3,14.0,316.4556962025316,1
4535781198846570000,279.267,23.9972,17.9,0.17,29.2,22.7,10.6,330.03300330033005,1
5866499510425350000,211.4888,-60.5594,16.8,0.14,24.0,55.8,3.9,323.62459546925567,1
2938300823568740000,96.1193,-20.5159,18.5,0.17,36.4,16.9,9.6,322.5806451612903,1
2938346148363310000,94.9858,-20.9465,17.6,0.19,28.6,8.8,6.2,290.69767441860466,1
6140562915444780000,194.5327,-39.5194,17.5,0.36,21.1,5.2,4.9,274.72527472527474,1
146082180018399000,68.1578,23.841,17.6,0.96,6.2,2.0,2.1,274.72527472527474,1
5225506771394570000,169.9018,-75.1425,6.2,0.74,,,,181.8181818181818,1
4130396316866990000,251.6224,-20.2482,17.4,0.16,25.5,11.8,8.2,303.951367781155,1
6050675743930750000,246.9801,-24.0377,18.8,0.38,30.9,9.4,6.6,162.86644951140067,1
2999801770247630000,95.0621,-12.8332,17.1,0.15,25.9,33.6,7.0,322.5806451612903,1
3391710079942010000,75.5689,13.761,16.4,1.0,,,,320.5128205128205,1
3391716780090990000,75.6646,13.8353,16.7,1.0,,,,316.4556962025316,1
3391707258148400000,75.668,13.7485,15.9,1.0,,,,327.8688524590164,1
155001658861956000,74.2368,28.6324,18.2,0.29,24.6,6.0,5.5,220.26431718061673,1
3409886686480790000,71.3677,18.9639,16.9,0.31,13.6,3.0,1.3,313.47962382445144,1
3409810068560750000,71.469,18.4841,17.1,0.79,10.5,2.6,2.9,241.54589371980677,1
2504550912409320000,28.0276,-2.6532,16.3,0.27,15.3,5.4,3.6,297.61904761904765,1
53717916182423000,62.2655,23.354,16.7,0.16,25.3,12.9,5.5,236.96682464454977,1
4010519514726290000,188.8582,28.0672,17.5,0.22,27.8,8.0,5.6,261.0966057441253,1
3312792701578450000,66.7625,15.9729,17.1,0.75,9.2,2.9,3.2,316.4556962025316,1
3453424392005330000,90.6788,35.2273,17.6,0.59,15.8,4.3,5.8,260.4166666666667,1
4162726764789670000,263.6647,-11.5814,17.8,0.14,23.5,18.9,4.7,314.4654088050314,1
6047891200671650000,250.3605,-23.6765,17.6,0.19,24.2,10.7,6.6,253.1645569620253,1
5108493960822710000,54.0727,-17.4671,5.1,0.39,,,,130.718954248366,1
4517882665698780000,286.5004,19.6772,18.1,0.2,25.1,10.1,5.8,331.12582781456956,1
6242869689271380000,242.989,-22.2519,17.5,0.32,28.3,6.1,6.7,168.63406408094437,1
5351301003403030000,161.7393,-56.7572,5.1,0.48,,,,200.80321285140562,1
2918253707235250000,90.3405,-20.0648,17.9,0.62,19.6,1.8,4.9,263.15789473684214,1
3388275166961830000,77.222,12.2853,17.4,0.25,21.8,7.2,5.3,276.24309392265195,1
4152082809352100000,269.7489,-10.8842,17.9,0.31,18.0,5.1,3.7,243.90243902439028,1
4579316258666720000,272.1148,25.2466,18.4,0.24,29.8,14.9,6.1,315.45741324921136,1
5532841299512420000,121.1216,-43.6474,18.8,0.15,44.9,31.2,11.7,317.46031746031747,1
6258507497699310000,233.23,-16.8529,5.5,0.78,,,,220.7505518763797,1
5510842232211150000,112.0531,-45.4439,18.0,0.15,32.3,19.3,7.6,330.03300330033005,1
3311717516645330000,63.028,14.807,16.6,0.86,4.4,1.9,2.1,325.73289902280135,1
2887631548188830000,89.3842,-35.2832,4.3,1.0,,,,268.0965147453083,1
122265147548830000,48.8665,29.5726,17.5,0.16,24.2,22.7,7.4,322.5806451612903,1
122329984375437000,50.0127,29.8135,17.5,0.98,6.3,2.3,2.3,299.4011976047904,1
3391864075994650000,76.9208,13.8463,17.3,0.38,15.5,4.3,5.5,305.8103975535168,1
5303966645541790000,135.9925,-56.8903,17.8,0.29,20.6,7.4,3.8,325.73289902280135,1
6014876577342320000,235.9779,-34.4435,17.4,0.14,28.1,23.9,4.2,304.8780487804878,1
6014979553481420000,236.2629,-34.2072,17.5,0.23,25.2,10.8,6.4,264.55026455026456,1
4108264895849070000,259.3479,-26.7727,17.3,0.32,20.2,6.0,3.7,247.5247524752475,1
5542611589902860000,127.0882,-35.5431,18.0,0.97,8.9,2.8,1.9,318.4713375796178,1
3104339762405780000,97.1518,-4.7933,16.5,0.19,20.0,6.8,4.4,294.9852507374631,1
4303090664035970000,295.697,11.2986,17.5,0.15,28.2,12.0,7.1,292.39766081871346,1
5233466784611350000,176.2383,-71.5043,17.6,0.2,23.5,10.1,7.2,296.7359050445104,1
390548351252550000,11.1814,48.2843,4.4,0.94,,,,212.7659574468085,1
4131317329650540000,248.2681,-19.3003,18.3,0.46,29.3,8.7,7.3,165.28925619834712,1
4256103202093350000,279.2439,-5.9058,18.3,0.21,25.0,8.9,4.4,315.45741324921136,1
4144041904700720000,272.1401,-17.2334,17.5,0.55,12.3,2.6,3.9,271.7391304347826,1
4062037269484600000,263.2775,-26.1746,17.7,0.17,16.5,4.1,5.0,326.797385620915,1
4552850086078430000,267.8656,21.1218,18.3,0.22,30.9,10.8,4.5,296.7359050445104,1
48032238475803100,67.0108,19.2886,17.5,0.16,28.0,10.5,7.5,253.1645569620253,1
48057595962682900,67.0813,19.5878,17.8,0.6,19.4,2.2,4.8,222.71714922048997,1
48297530014248700,65.8872,19.8386,18.4,0.26,42.0,11.5,7.2,146.84287812041117,1
4400667918624290000,234.3509,-5.4997,16.6,0.21,16.5,13.2,3.3,325.73289902280135,1
2995091320698290000,88.1625,-15.6722,17.6,0.36,12.8,2.6,3.7,322.5806451612903,1
6210424406804830000,233.0,-27.8335,18.4,0.24,39.2,11.1,6.5,188.67924528301887,1
3400081795838800000,87.0932,20.8694,6.0,0.37,,,,200.40080160320642,1
6240819546761360000,237.2672,-21.3376,17.8,0.79,19.6,3.6,3.9,171.52658662092625,1
4324622262771320000,246.3298,-17.7578,16.2,0.12,25.3,23.4,5.9,228.31050228310502,1
3405431224847270000,75.1759,16.5275,17.2,0.83,7.8,3.2,2.7,290.69767441860466,1
5943271977808940000,251.4856,-44.7417,17.6,0.44,15.9,3.6,5.5,257.0694087403599,1
1925644949328130000,354.5343,43.2681,4.2,0.48,,,,126.58227848101265,1
186251776485065000,74.7502,36.39,17.4,0.14,28.0,14.3,5.8,259.7402597402597,1
3410292307488220000,71.6654,20.1036,17.4,0.87,9.1,2.6,2.8,264.55026455026456,1
122647537077432000,49.6036,30.8602,17.8,0.97,5.8,1.9,2.2,288.1844380403458,1
6042192771204970000,243.7706,-27.9099,17.6,0.21,21.2,9.2,4.1,319.4888178913738,1
2066890308978700000,311.2227,42.9596,17.6,0.14,30.1,38.2,11.3,328.9473684210526,1
151038537918309000,68.2261,25.6844,18.0,0.49,8.7,2.5,3.8,332.22591362126246,1
151128324210039000,68.4832,26.2608,16.3,0.95,4.0,2.3,1.2,301.20481927710847,1
4256118221600460000,278.744,-6.0993,17.3,0.14,30.6,13.8,11.9,251.88916876574305,1
5530945324855950000,116.2646,-45.5471,19.0,0.26,30.2,7.2,9.5,327.8688524590164,1
6049129628719350000,246.2977,-24.6115,18.0,0.95,14.2,4.5,2.1,151.05740181268882,1
4256123783577490000,279.0651,-6.0341,18.4,0.32,13.3,2.0,2.5,327.8688524590164,1
6049239300707790000,245.5289,-24.5502,18.2,0.14,25.8,20.2,8.5,311.52647975077883,1
6049031325511200000,246.0792,-24.8146,18.0,0.97,11.6,4.0,2.1,164.20361247947454,1
6049099220350930000,246.9799,-24.4993,17.9,0.97,7.2,1.8,2.3,242.71844660194174,1
6049188757533240000,245.5472,-25.0381,18.0,0.8,19.2,3.6,3.9,154.320987654321,1
6049175292811680000,246.7579,-24.1262,17.8,0.14,28.5,28.1,8.4,271.00271002710025,1
5514967015723380000,124.0236,-49.9885,17.9,0.26,22.0,6.5,5.0,323.62459546925567,1
3104431949584130000,96.8713,-4.873,16.1,0.43,12.3,3.0,2.7,296.7359050445104,1
3104443357017310000,96.6231,-4.7743,17.5,0.16,28.8,18.0,9.7,302.11480362537765,1
3104398826796520000,96.5725,-5.1187,17.2,0.3,16.3,4.4,6.3,309.59752321981426,1
3104434698363110000,96.9899,-4.7622,5.0,0.99,,,,305.8103975535168,1
4272623643473800000,279.3455,0.2102,18.0,0.72,6.3,2.3,2.4,327.8688524590164,1
5526433139593320000,125.8422,-42.565,18.3,0.16,36.2,25.1,10.5,316.4556962025316,1
2936236421772140000,106.9191,-15.2128,18.1,0.17,40.2,11.2,11.4,252.52525252525254,1
5297336148056460000,137.8193,-62.3169,3.9,0.98,,,,160.77170418006432,1
5292015160306680000,109.7845,-62.4623,18.8,0.42,22.8,4.9,4.9,262.4671916010499,1
4112513065180660000,257.7992,-24.9461,16.7,0.18,19.4,6.1,4.7,314.4654088050314,1
5225732304417080000,165.7614,-75.0084,18.8,0.35,25.4,5.4,5.9,192.3076923076923,1
5233516778021700000,175.7623,-70.7665,18.8,0.18,35.8,13.5,5.8,306.7484662576687,1
1639019065580340000,268.8792,71.369,18.8,0.31,34.7,7.7,10.6,235.84905660377356,1
100955375251857000,35.0669,23.2806,15.1,0.15,14.0,2.4,1.5,280.8988764044944,1
4474048263807310000,266.5305,5.5302,6.8,0.41,,,,273.22404371584696,1
5910089919464660000,262.8972,-63.2273,18.1,0.14,34.9,41.0,8.9,320.5128205128205,1
492632856230427000,52.0466,67.3184,18.2,0.35,19.6,5.2,4.7,331.12582781456956,1
6233155783218230000,236.9876,-28.7569,16.8,0.18,19.3,6.2,2.6,326.797385620915,1
2017888713570960000,293.2465,21.2066,17.9,0.24,36.0,10.1,6.9,236.96682464454977,1
3415341574121480000,77.7283,22.8203,17.5,0.14,25.4,22.2,6.0,319.4888178913738,1
6238268374846300000,235.3815,-24.777,17.2,0.14,26.5,37.6,8.4,310.55900621118013,1
3410761107463100000,67.9325,19.7939,17.3,0.25,18.0,5.5,3.0,284.09090909090907,1
3402829368020510000,83.2709,20.6657,18.5,0.21,32.7,10.6,5.9,270.27027027027026,1
4523691626122080000,274.9056,18.3109,17.6,0.17,24.8,11.6,6.5,317.46031746031747,1
4132395332084600000,252.6302,-18.0862,16.9,0.71,7.6,3.5,2.9,303.951367781155,1
3022949028334850000,89.0545,-4.2246,17.1,0.89,7.8,2.8,2.5,330.03300330033005,1
6049342178061170000,245.9112,-24.2932,16.4,0.64,8.3,3.4,2.5,324.67532467532465,1
6051111635870790000,247.062,-22.4387,17.6,0.3,16.2,8.4,5.6,295.85798816568047,1
